route_dir,short_dir,route_short_name,direction_id,stop_id,route_id,stop_name,stop_sequence
"100031_0","132_0","132","0","49840","100031","Des Moines Memorial Dr S & S 116th St","340"
"100031_0","132_0","132","0","49860","100031","S 120th St & Des Moines Memorial Dr S","357"
"100031_0","132_0","132","0","49870","100031","S 120th St & 20th Ave S","361"
"100031_0","132_0","132","0","49880","100031","S 120th St & 22nd Ave S","366"
"100031_0","132_0","132","0","49900","100031","Military Rd S & S 121st Pl","377"
"100031_0","132_0","132","0","49910","100031","Military Rd S & S 123rd St","386"
"100031_0","132_0","132","0","49920","100031","Military Rd S & S 125th St","393"
"100031_0","132_0","132","0","49930","100031","S 128th St & Military Rd S","400"
"100031_0","132_0","132","0","49940","100031","S 128th St & 26th Ave S","403"
"100031_0","132_0","132","0","49950","100031","S 128th St & 24th Ave S","405"
"100031_0","132_0","132","0","49960","100031","S 128th St & 22nd Ave S","409"
"100031_0","132_0","132","0","49970","100031","S 128th St & 20th Ave S","411"
"100031_0","132_0","132","0","49980","100031","S 128th St & Roseberg Ave S","415"
"100031_0","132_0","132","0","50010","100031","Des Moines Memorial Dr S & S 128th St","422"
"100031_0","132_0","132","0","50020","100031","Des Moines Memorial Dr S & S 132nd St","428"
"100031_0","132_0","132","0","50030","100031","Des Moines Memorial Dr S & S 134th St","432"
"100031_0","132_0","132","0","50050","100031","Des Moines Memorial Dr S & S 138th St","436"
"100031_0","132_0","132","0","50060","100031","Des Moines Memorial Dr S & S 140th St","438"
"100031_0","132_0","132","0","50061","100031","S 144th St & Des Moines Memorial Dr S","445"
"100031_0","132_0","132","0","50062","100031","S 146th St & 11th Ave S","478"
"100031_0","132_0","132","0","50063","100031","S 146th St & 8th Ave S","480"
"100031_0","132_0","132","0","50064","100031","S 146th St & 5th Ave S","485"
"100031_0","132_0","132","0","50065","100031","S 146th St & 4th Ave S","490"
"100031_0","132_0","132","0","51870","100031","S Michigan St & East Marginal Way S","121"
"100031_0","132_0","132","0","52305","100031","Burien TC - Bay 5","508"
"100031_1","132_1","132","1","531","100031","3rd Ave & James St","450"
"100031_1","132_1","132","1","548","100031","3rd Ave & Madison St","455"
"100031_1","132_1","132","1","570","100031","3rd Ave & Union St","460"
"100031_1","132_1","132","1","619","100031","4th Ave S & S Jackson St","437"
"100031_1","132_1","132","1","30538","100031","4th Ave S & S Spokane St","398"
"100031_1","132_1","132","1","30550","100031","4th Ave S & S Hanford St","403"
"100031_1","132_1","132","1","30560","100031","4th Ave S & S Forest St","405"
"100031_1","132_1","132","1","30570","100031","4th Ave S & S Lander St","408"
"100031_1","132_1","132","1","30590","100031","4th Ave S & S Walker St","410"
"100031_1","132_1","132","1","30600","100031","4th Ave S & S Holgate St","413"
"100031_1","132_1","132","1","30635","100031","4th Ave S & S Royal Brougham Way","426"
"100031_1","132_1","132","1","31680","100031","S Cloverdale St & 12th Ave S","291"
"100031_1","132_1","132","1","45770","100031","4th Ave S & S Michigan St","357"
"100031_1","132_1","132","1","45780","100031","4th Ave S & S Front St","358"
"100031_1","132_1","132","1","45790","100031","4th Ave S & S Fidalgo St","360"
"100031_1","132_1","132","1","45800","100031","4th Ave S & S Orcas St","365"
"100031_1","132_1","132","1","45810","100031","4th Ave S & S Lucile St","368"
"100031_1","132_1","132","1","45820","100031","4th Ave S & S Bennett St","371"
"100031_1","132_1","132","1","45840","100031","4th Ave S & S Industrial Way","383"
"100031_1","132_1","132","1","45850","100031","4th Ave S & S Industrial Way","391"
"100031_1","132_1","132","1","47740","100031","1st Ave S & S 146th St","16"
"100031_1","132_1","132","1","49356","100031","S 146th St & 4th Ave S","30"
"100031_1","132_1","132","1","49358","100031","S 146th St & 5th Pl S","34"
"100031_1","132_1","132","1","49362","100031","S 146th St & 8th Ave S","38"
"100031_1","132_1","132","1","49367","100031","S 146th St & 11th Ave S","40"
"100031_1","132_1","132","1","49370","100031","Des Moines Memorial Dr S & S 144th St","74"
"100031_1","132_1","132","1","49380","100031","Des Moines Memorial Dr S & S 140th St","79"
"100031_1","132_1","132","1","49390","100031","Des Moines Memorial Dr S & S 138th St","83"
"100031_1","132_1","132","1","49400","100031","Des Moines Memorial Dr S & S 136th St","85"
"100031_1","132_1","132","1","49410","100031","Des Moines Memorial Dr S & S 134th St","87"
"100031_1","132_1","132","1","49420","100031","Des Moines Memorial Dr S & S 132nd St","91"
"100031_1","132_1","132","1","49430","100031","Des Moines Memorial Dr S & S 128th St","95"
"100031_1","132_1","132","1","49440","100031","S 128th St & Roseberg Ave S","103"
"100031_1","132_1","132","1","49450","100031","S 128th St & 20th Ave S","106"
"100031_1","132_1","132","1","49460","100031","S 128th St & 22nd Ave S","110"
"100031_1","132_1","132","1","49470","100031","S 128th St & 24th Ave S","114"
"100031_1","132_1","132","1","49480","100031","S 128th St & 26th Ave S","116"
"100031_1","132_1","132","1","49490","100031","Military Rd S & S 128th St","121"
"100031_1","132_1","132","1","49500","100031","Military Rd S & S 125th Pl","125"
"100031_1","132_1","132","1","49510","100031","Military Rd S & S 123rd St","132"
"100031_1","132_1","132","1","49520","100031","Military Rd S & S 121st Pl","141"
"100031_1","132_1","132","1","49530","100031","S 120th St & 23rd Ave S","150"
"100031_1","132_1","132","1","49540","100031","S 120th St & 22nd Ave S","155"
"100031_1","132_1","132","1","49550","100031","S 120th St & Roseberg Ave S","159"
"100031_1","132_1","132","1","49580","100031","Des Moines Memorial Dr S & S 120th St","167"
"100031_1","132_1","132","1","49599","100031","Des Moines Memorial Dr S & S 116th St","180"
"100031_1","132_1","132","1","49610","100031","Des Moines Memorial Dr S & S 113th St","187"
"100031_1","132_1","132","1","49630","100031","Des Moines Memorial Dr S & S 108th St","201"
"100031_1","132_1","132","1","49660","100031","Des Moines Memorial Dr S & S 103rd St","222"
"100031_1","132_1","132","1","49670","100031","Des Moines Memorial Dr S & 17th Pl S","236"
"100031_1","132_1","132","1","49690","100031","Des Moines Memorial Dr S & S 99th St","249"
"100031_1","132_1","132","1","49700","100031","Des Moines Memorial Dr S & S 96th St","251"
"100031_1","132_1","132","1","49710","100031","14th Ave S & S Director St","283"
"100031_1","132_1","132","1","49720","100031","14th Ave S & S Trenton St","286"
"100031_1","132_1","132","1","49730","100031","8th Ave S & S Cloverdale St","294"
"100031_1","132_1","132","1","49731","100031","8th Ave S & S Thistle St","297"
"100031_1","132_1","132","1","49732","100031","8th Ave S & S Southern St","300"
"100031_1","132_1","132","1","49733","100031","8th Ave S & S Kenyon St","303"
"100031_1","132_1","132","1","49754","100031","S Kenyon St & 5th Ave S","306"
"100031_1","132_1","132","1","49758","100031","S Holden St & 2nd Ave S","312"
"100031_1","132_1","132","1","49775","100031","5th Ave S & S Holden St","310"
"100031_1","132_1","132","1","52304","100031","Burien TC - Bay 4","1"
"100039_0","14_0","14","0","400","100039","3rd Ave & Bell St","6"
"100039_0","14_0","14","0","420","100039","3rd Ave & Virginia St","10"
"100039_0","14_0","14","0","430","100039","3rd Ave & Pine St","1"
"100039_0","14_0","14","0","430","100039","3rd Ave & Pine St","17"
"100039_0","14_0","14","0","450","100039","3rd Ave & Union St","6"
"100039_0","14_0","14","0","450","100039","3rd Ave & Union St","22"
"100039_0","14_0","14","0","480","100039","3rd Ave & Marion St","11"
"100039_0","14_0","14","0","480","100039","3rd Ave & Marion St","27"
"100039_0","14_0","14","0","500","100039","3rd Ave & James St","16"
"100039_0","14_0","14","0","500","100039","3rd Ave & James St","32"
"100039_0","14_0","14","0","515","100039","3rd Ave S & S Main St","24"
"100039_0","14_0","14","0","515","100039","3rd Ave S & S Main St","40"
"100039_0","14_0","14","0","1471","100039","S Jackson St & 5th Ave S","30"
"100039_0","14_0","14","0","1471","100039","S Jackson St & 5th Ave S","46"
"100039_0","14_0","14","0","1480","100039","S Jackson St & Maynard Ave S","1"
"100039_0","14_0","14","0","1480","100039","S Jackson St & Maynard Ave S","35"
"100039_0","14_0","14","0","1480","100039","S Jackson St & Maynard Ave S","51"
"100039_0","14_0","14","0","1490","100039","S Jackson St & 8th Ave S","5"
"100039_0","14_0","14","0","1490","100039","S Jackson St & 8th Ave S","39"
"100039_0","14_0","14","0","1490","100039","S Jackson St & 8th Ave S","55"
"100039_0","14_0","14","0","2220","100039","3rd Ave & Cedar St","1"
"100039_0","14_0","14","0","8403","100039","Mt. Baker Transfer Area - Bay 3","105"
"100039_0","14_0","14","0","8403","100039","Mt. Baker Transfer Area - Bay 3","139"
"100039_0","14_0","14","0","8403","100039","Mt. Baker Transfer Area - Bay 3","155"
"100039_0","14_0","14","0","8540","100039","S Jackson St & 12th Ave S","14"
"100039_0","14_0","14","0","8540","100039","S Jackson St & 12th Ave S","48"
"100039_0","14_0","14","0","8540","100039","S Jackson St & 12th Ave S","64"
"100039_0","14_0","14","0","11680","100039","Mount Rainier Dr S & S Hanford St","152"
"100039_0","14_0","14","0","11680","100039","Mount Rainier Dr S & S Hanford St","186"
"100039_0","14_0","14","0","11680","100039","Mount Rainier Dr S & S Hanford St","202"
"100039_0","14_0","14","0","11690","100039","Mount Rainier Dr S & S Ridgeway Pl","161"
"100039_0","14_0","14","0","11690","100039","Mount Rainier Dr S & S Ridgeway Pl","195"
"100039_0","14_0","14","0","11690","100039","Mount Rainier Dr S & S Ridgeway Pl","211"
"100039_0","14_0","14","0","11960","100039","S Jackson St & Rainier Ave S","16"
"100039_0","14_0","14","0","11960","100039","S Jackson St & Rainier Ave S","50"
"100039_0","14_0","14","0","11960","100039","S Jackson St & Rainier Ave S","66"
"100039_0","14_0","14","0","11980","100039","S Jackson St & 18th Ave S","19"
"100039_0","14_0","14","0","11980","100039","S Jackson St & 18th Ave S","53"
"100039_0","14_0","14","0","11980","100039","S Jackson St & 18th Ave S","69"
"100039_0","14_0","14","0","11990","100039","S Jackson St & 20th Ave S","23"
"100039_0","14_0","14","0","11990","100039","S Jackson St & 20th Ave S","57"
"100039_0","14_0","14","0","11990","100039","S Jackson St & 20th Ave S","73"
"100039_0","14_0","14","0","12010","100039","S Jackson St & 23rd Ave S","30"
"100039_0","14_0","14","0","12010","100039","S Jackson St & 23rd Ave S","64"
"100039_0","14_0","14","0","12010","100039","S Jackson St & 23rd Ave S","80"
"100039_0","14_0","14","0","12030","100039","S Jackson St & 28th Ave S","36"
"100039_0","14_0","14","0","12030","100039","S Jackson St & 28th Ave S","70"
"100039_0","14_0","14","0","12030","100039","S Jackson St & 28th Ave S","86"
"100039_0","14_0","14","0","12040","100039","S Jackson St & 30th Ave S","40"
"100039_0","14_0","14","0","12040","100039","S Jackson St & 30th Ave S","74"
"100039_0","14_0","14","0","12040","100039","S Jackson St & 30th Ave S","90"
"100039_0","14_0","14","0","12050","100039","31st Ave S & S King St","53"
"100039_0","14_0","14","0","12050","100039","31st Ave S & S King St","87"
"100039_0","14_0","14","0","12050","100039","31st Ave S & S King St","103"
"100039_0","14_0","14","0","12070","100039","31st Ave S & S Dearborn St","56"
"100039_0","14_0","14","0","12070","100039","31st Ave S & S Dearborn St","90"
"100039_0","14_0","14","0","12070","100039","31st Ave S & S Dearborn St","106"
"100039_0","14_0","14","0","12080","100039","31st Ave S & S Norman St","60"
"100039_0","14_0","14","0","12080","100039","31st Ave S & S Norman St","94"
"100039_0","14_0","14","0","12080","100039","31st Ave S & S Norman St","110"
"100039_0","14_0","14","0","12090","100039","31st Ave S & S Irving St","68"
"100039_0","14_0","14","0","12090","100039","31st Ave S & S Irving St","102"
"100039_0","14_0","14","0","12090","100039","31st Ave S & S Irving St","118"
"100039_0","14_0","14","0","12110","100039","31st Ave S & S Massachusetts St","74"
"100039_0","14_0","14","0","12110","100039","31st Ave S & S Massachusetts St","108"
"100039_0","14_0","14","0","12110","100039","31st Ave S & S Massachusetts St","124"
"100039_0","14_0","14","0","12130","100039","31st Ave S & S Plum St","88"
"100039_0","14_0","14","0","12130","100039","31st Ave S & S Plum St","122"
"100039_0","14_0","14","0","12130","100039","31st Ave S & S Plum St","138"
"100039_0","14_0","14","0","12140","100039","31st Ave S & S Walker St","91"
"100039_0","14_0","14","0","12140","100039","31st Ave S & S Walker St","125"
"100039_0","14_0","14","0","12140","100039","31st Ave S & S Walker St","141"
"100039_0","14_0","14","0","12160","100039","31st Ave S & S Lander St","97"
"100039_0","14_0","14","0","12160","100039","31st Ave S & S Lander St","131"
"100039_0","14_0","14","0","12160","100039","31st Ave S & S Lander St","147"
"100039_0","14_0","14","0","12170","100039","S Mcclellan St & 31st Ave S","114"
"100039_0","14_0","14","0","12170","100039","S Mcclellan St & 31st Ave S","148"
"100039_0","14_0","14","0","12170","100039","S Mcclellan St & 31st Ave S","164"
"100039_0","14_0","14","0","12190","100039","S Mcclellan St & S Mount Baker Blvd","119"
"100039_0","14_0","14","0","12190","100039","S Mcclellan St & S Mount Baker Blvd","153"
"100039_0","14_0","14","0","12190","100039","S Mcclellan St & S Mount Baker Blvd","169"
"100039_0","14_0","14","0","12200","100039","Mount Rainier Dr S & 37th Pl S","133"
"100039_0","14_0","14","0","12200","100039","Mount Rainier Dr S & 37th Pl S","167"
"100039_0","14_0","14","0","12200","100039","Mount Rainier Dr S & 37th Pl S","183"
"100039_1","14_1","14","1","538","100039","3rd Ave & Columbia St","129"
"100039_1","14_1","14","1","558","100039","3rd Ave & Seneca St","134"
"100039_1","14_1","14","1","575","100039","3rd Ave & Pike St","138"
"100039_1","14_1","14","1","600","100039","3rd Ave & Virginia St","148"
"100039_1","14_1","14","1","843","100039","5th Ave S & S Jackson St","141"
"100039_1","14_1","14","1","1500","100039","S Jackson St & 8th Ave S","104"
"100039_1","14_1","14","1","1500","100039","S Jackson St & 8th Ave S","134"
"100039_1","14_1","14","1","1510","100039","S Jackson St & Maynard Ave S","108"
"100039_1","14_1","14","1","1530","100039","S Jackson St & 5th Ave S","112"
"100039_1","14_1","14","1","1610","100039","Prefontaine Pl S & Yesler Way","120"
"100039_1","14_1","14","1","3600","100039","S Jackson St & 12th Ave S","95"
"100039_1","14_1","14","1","3600","100039","S Jackson St & 12th Ave S","125"
"100039_1","14_1","14","1","8403","100039","Mt. Baker Transfer Area - Bay 3","1"
"100039_1","14_1","14","1","8403","100039","Mt. Baker Transfer Area - Bay 3","31"
"100039_1","14_1","14","1","8530","100039","S Jackson St & Boren Ave S","93"
"100039_1","14_1","14","1","8530","100039","S Jackson St & Boren Ave S","123"
"100039_1","14_1","14","1","11690","100039","Mount Rainier Dr S & S Ridgeway Pl","1"
"100039_1","14_1","14","1","11700","100039","S Mcclellan St & Lake Park Dr S","18"
"100039_1","14_1","14","1","11720","100039","S Mcclellan St & 31st Ave S","23"
"100039_1","14_1","14","1","11730","100039","31st Ave S & S Lander St","12"
"100039_1","14_1","14","1","11730","100039","31st Ave S & S Lander St","42"
"100039_1","14_1","14","1","11750","100039","31st Ave S & S College St","15"
"100039_1","14_1","14","1","11750","100039","31st Ave S & S College St","45"
"100039_1","14_1","14","1","11770","100039","31st Ave S & S Plum St","19"
"100039_1","14_1","14","1","11770","100039","31st Ave S & S Plum St","49"
"100039_1","14_1","14","1","11790","100039","31st Ave S & S Massachusetts St","34"
"100039_1","14_1","14","1","11790","100039","31st Ave S & S Massachusetts St","64"
"100039_1","14_1","14","1","11800","100039","31st Ave S & S Day St","39"
"100039_1","14_1","14","1","11800","100039","31st Ave S & S Day St","69"
"100039_1","14_1","14","1","11820","100039","31st Ave S & S Norman St","49"
"100039_1","14_1","14","1","11820","100039","31st Ave S & S Norman St","79"
"100039_1","14_1","14","1","11840","100039","31st Ave S & S Dearborn St","52"
"100039_1","14_1","14","1","11840","100039","31st Ave S & S Dearborn St","82"
